,fileid,p,alpha,q,r,k,tau,m0,b0,error,p_tilde,q_tilde,alpha_tilde,r_tilde,k_tilde,tau_tilde
103,821875,0.08035543257521632,0.053041219140936124,0.5203408854888608,0.37385587813695326,-3.6335819013453263,45.382489150906466,0.890754953220485,1.1028154645227093,0.037381753594862295,1.0,6.47549106280771,0.8172272806247882,3.757892641034537,-49.86806969973763,3.6467295470611507
104,697359,0.09162198144520961,0.013889456460133454,0.9628458594004405,0.8528640271051735,-3.299179652401716,99.51283500278478,0.9997870519475414,0.9998761722358982,0.02544253937649962,1.0,10.508895837143918,0.15160875520308562,9.30767919174633,-36.00414518796093,9.117563122185352
105,789100,0.053571644378522076,0.006694570163271296,0.5429740595746992,0.5824086540490934,1.1838294935972105,106.22021820368118,1.0132600146150923,0.9794681295399805,0.03539563298961673,1.0,10.135474948989772,0.12079727150551836,11.246656680116915,21.6443469906404,5.690391755416625
106,2596430,0.06818907854210754,0.02061312570916435,0.9770694188848107,0.9602758975566177,1.1507802308102577,36.43852162997067,0.9874355613425214,0.9910729897717385,0.04647231282572539,1.0,14.328825667903095,0.3034072167312227,14.030861258617534,16.725657954375453,2.4847092133843547
107,1717866,0.07292438030806597,0.024367327198025812,0.06558462182737679,0.018037886783401347,0.08801280429178382,65.14517718152625,1.1848523998469571,1.01112877725956,0.03762660221831036,1.0,0.8993511024751574,0.28515261978322454,0.28984825568569683,1.2203364473005078,4.750671676021962
108,319433,0.06883002210650951,0.006110496816840005,0.24131078117934968,0.23404442540860904,0.40046298654831336,51.690538493126894,1.1106710799487263,0.8971651331148904,0.0367319664334896,1.0,3.505894285576991,0.07171096001076338,4.209528642716185,5.219836019785697,3.5578609071793053
109,2393890,0.074089334833506,0.10700105076754518,0.41562739367015966,0.16627428259545557,-2.702742476738588,15.144249311020744,0.8365761590881033,1.055613312043867,0.03861258883779891,1.0,5.609814079235022,1.8223497071934007,1.7785661087963203,-38.508254175625396,1.1220273580063083
110,884171,0.034604785932550786,0.03547579158165437,0.10882959610571258,0.06579852152679805,-0.2817660620004614,70.97105561277515,0.9609980707750514,0.9832175863296007,0.04003490090713156,1.0,3.1449290372099274,1.0488733476033023,1.8584584079934605,-8.005752381467465,2.455938186887241
111,2596570,0.0580056124525124,0.012130464906513427,0.8497663215578524,0.8274291248911563,0.7894293344955905,37.52939661312474,0.980879540394932,0.995079362830177,0.04158469096245286,1.0,14.649725873570127,0.21215314419752243,14.061082084876023,13.542566071730159,2.176915635517545
112,924975,0.12638398672134,0.011923886297319997,0.14681111172872596,0.12840039928729796,0.3141746039665305,29.674626984453596,0.984470708965337,0.9935749560248314,0.04850183523939937,1.0,1.1616274777945175,0.0952189991615628,1.0066453373985245,2.4699016577822253,3.7503976627639006
113,2184662,0.12660931162562084,0.012534295595283185,0.3716849533730553,0.34418430181046644,0.3414823905694986,57.23937101550318,1.2017792709109438,0.9535493650875464,0.025404319518537406,1.0,2.9356841815246124,0.07855118796437195,3.4261544602462064,2.5718512527654402,7.247037362156371
114,2566200,0.06586945098309499,0.001654119446934943,0.0879551657906773,0.08215109910492446,0.14004032591667492,89.37483116555555,1.08562448365698,0.9723886999900715,0.02639617809147664,1.0,1.3352952617329463,0.022492778057814595,1.3924161779234594,2.067326027952618,5.887071060581952
115,2523792,0.06617793120589355,0.008091256883460796,0.43853030097710693,0.483132578293908,0.7306396688443684,108.85822344063179,1.0969142193808166,0.89602306717269,0.037131925635493265,1.0,6.6265338457430225,0.09987328319221804,8.937305697412343,9.892572722455657,7.204012022049919
116,60415,0.10494108364402899,0.09339072188378567,0.4744867222923894,0.061135551733140836,1.5228116677053816,49.30406536679975,0.750006766392975,1.1364782335701205,0.02795489280109344,1.0,4.5214581917402095,1.3485098674785707,0.3844610526213658,16.491561303524357,5.174022047648005
117,700464,0.07730964745508762,0.037019707081126896,0.787835771988664,0.7806753808404867,-6.096032533132998,88.86050727836488,1.0521239781358593,0.971859540081232,0.030140429364932525,1.0,10.1906527571006,0.4423192790533913,10.932014703841503,-76.63322197158698,6.869774490370636
118,1498103,0.04134486077873717,0.014867903135606153,0.6127968661999283,0.48426272144394605,-0.5793105186689196,60.52266317886133,1.0612874639502599,0.9361433334647091,0.0394271370138183,1.0,14.821597041513742,0.3172031589755343,13.27853583272803,-13.116930855328823,2.502301083088424
119,1112098,0.05609052910191581,0.0010156194279317132,0.5982827402877882,0.4069212606393898,-0.9913032637152686,16.685427138247938,1.2123847003486539,0.9930575317981373,0.027800362562351823,1.0,10.666377191784298,0.01483117043538392,8.857004841237307,-17.550577398545148,0.9358944364757918
120,855010,0.059842967468813624,0.020244353387951886,0.922575645254772,0.9973889233915736,-0.9015092852325446,81.87086456356212,0.9349512969050191,0.9426694197397842,0.0427253467014508,1.0,15.416609240435147,0.3410838992646355,16.530309666740013,-14.200920688685194,4.899395484720895
121,2597267,0.06947087203896485,0.015718598854111587,0.8732925963627479,0.9316028967091604,0.7928072303446587,28.02439297425655,0.8502228069948707,0.9270747416497509,0.044492722287356026,1.0,12.570629542017771,0.24671359316153602,12.2983282839973,10.579852198164241,1.9468790182842424
122,2418431,0.10835255705302765,0.002068891811161433,0.42219538490383296,0.43484806051332664,0.3957125322279631,14.96651319405673,0.8576542117504258,0.8765061173785688,0.017904735140925915,1.0,3.896496736087279,0.019513777222963238,3.926952478275333,3.2010730955931965,1.621659974743923
123,924137,0.04956087529650177,0.012534995018558481,0.5020777090915665,0.5390043951344409,0.009107633048972552,41.776529771406885,0.8367837659681863,0.7964436364991329,0.03724632570492311,1.0,10.130525461623664,0.24072821658831242,11.426455643320713,0.14635973117963444,2.07048138232129
124,808036,0.10485247632539957,0.010885344881505055,0.677766583130763,0.6644644296158593,0.6423396282241312,28.296744207171393,1.125150611616769,0.9665743563423731,0.03230778356263488,1.0,6.464001680107007,0.08918423881289314,7.37680726934637,5.921357648980378,2.966983702068326
125,1251820,0.08545415491970942,0.03060778124664293,0.9438918712201998,0.33090426189954825,9.68487251960382,115.34961465523311,1.0966374862939667,0.918565822116023,0.0393923903312242,1.0,11.045593653194008,0.30001699725445,4.622979654129677,104.10486062868917,9.857103840677075
126,1559205,0.10993580223413885,0.07257803898615295,0.10358962489075824,0.05271118169666661,-0.20373097051191724,27.637675163766083,0.9321757589584287,1.1658726520741745,0.03697466089334599,1.0,0.942273788752961,0.825694496436817,0.3833630860157589,-2.1605733716710436,3.038369991015159
127,1500446,0.09110203702765218,0.0010112654723489212,0.3074488405985641,0.29842247203036115,-0.9126349727504657,29.313716903200593,1.2497985772160911,0.9371852755315212,0.018062589823338287,0.9999999999999999,3.374774600322539,0.008323816972903133,4.368355809070262,-9.388462500978282,2.6705393227334944
128,744510,0.04495498522850283,0.0016463867396241394,0.8122620292741931,0.6436035871715771,2.2644681717556314,119.29694117779482,1.0054186450567761,0.9979252885141567,0.03576582951167349,1.0,18.06834158982649,0.03635005679151298,14.424125859367045,50.26739619964552,5.362992228453337
129,790357,0.08669930133620368,0.0614307763154639,0.6948411159885848,0.7928377742038355,-0.2665668919102082,76.94346701976964,0.8379626839347676,1.0077059402054636,0.04312601239671988,1.0,8.014379646430147,0.8520783789188257,7.604306203853601,-3.0983068640699005,6.6709448329992584
130,2549059,0.06830338199399527,0.022811384308731142,0.4659209563380954,0.21387320944731192,0.9581096240103815,79.91937884772885,1.1929660304092133,1.0449957928018716,0.03618621431524519,1.0,6.821345338054501,0.2925471677032457,3.574602164712005,14.658432670608486,5.458763862159249
131,1231,0.041351031834846064,0.010707314099793086,0.8842714940064579,0.759688144354692,0.2649818048996755,67.01509430368195,1.1106787570150067,1.047366858911376,0.032544288556839295,1.0,21.384508554422382,0.24417688779921415,19.482228635787262,6.711638098292048,2.7711432979667636
132,2149629,0.06938857822179195,0.005241219510026929,0.05856142075160986,0.024726804770986488,0.15349280697487977,98.72521799307799,1.162612029919688,0.942772142659654,0.027916838216545083,1.0,0.8439634051071859,0.061251437997302954,0.43944859685015913,2.085483608728927,6.850402511176155
133,903985,0.06431223126846641,0.024528551127842024,0.11115481287825563,0.04529735349919373,-0.028338805616922036,23.653665056108856,1.0777761572843125,1.0761381382651367,0.041602249830030816,1.0,1.7283619412028872,0.3808182645137354,0.7054070576240611,-0.47419392727873083,1.5212199774353152
134,41933,0.080074883483096,0.06485072236600803,0.2295707235025452,0.1474000151561723,0.6009117020960764,81.28128506265892,0.7947554122545862,1.0110529383971814,0.044544929144688175,1.0,2.8669504533341987,1.0302886231263073,1.4469742787164146,7.5873172172613375,6.5085894307487235
135,787526,0.10397540063017613,0.02224576248711546,0.1724387148324657,0.1682609814615435,0.08863328694490136,28.366146688032238,0.9717814705849235,0.9430596203973305,0.04450091857438426,1.0,1.6584568444780765,0.2076286257605443,1.6675631117588432,0.8039062454602128,2.9493814662224955
136,1443639,0.07663978028828294,0.010223496600634097,0.06446602526490292,0.014516525195581553,0.25048949418659205,75.73696456562999,1.022472286548341,0.9936649726194926,0.04036666943084895,1.0,0.8411561857616493,0.12963839370330252,0.194903656072905,3.247695067054413,5.804464324011353
137,994747,0.04985272718975181,0.043387276146812426,0.12087076878584457,0.020482162041889795,-0.7955980146828978,68.96313289000909,0.7773057934492273,1.1199480592208197,0.04388095777654924,1.0,2.4245568015924293,1.2539477528660443,0.2851549398643635,-17.873213817823327,3.4380002501162235
138,2596376,0.054588353667869904,0.014731925987574723,0.7863304453924096,0.8203593129972206,-0.5495042176113218,113.85295891210623,0.8550408438217425,1.0896394940996086,0.0491384996916621,1.0,14.4047290778662,0.3439184754200294,11.792561258243685,-10.968667443730334,6.215045587227515
139,810174,0.09619686969302654,0.022847842843123023,0.1803862113112037,0.13336784842277744,0.3650311106257065,44.133341486130966,1.0993620053956261,1.0349038567113422,0.03690438310735762,1.0,1.87517755917457,0.22358545345750871,1.4727564141848475,3.9270727354400963,4.245489300059183
140,2596671,0.06249748253256232,0.016451563953138515,0.9871285867032336,0.9989881878675131,0.9327301074362326,39.47372548866807,0.9940679020411662,0.9985038514839053,0.04589066050411178,0.9999999999999999,15.794693589280522,0.2644102944203334,15.91344237258845,14.901953917661128,2.467008469223193
141,1260121,0.08306024720486271,0.016250395679622442,0.10139115635612106,0.08296257179770589,0.186557144411299,42.2252135997823,0.8611019627400102,0.8382143797244056,0.03687754796189574,1.0,1.2206941318877411,0.19044573385707378,1.026097097993761,1.8826681396719764,3.507236679876049
142,190650,0.08172859082056738,0.00860906273920492,0.4568778589944868,0.3747069682302543,-2.87178119108211,120.37566396408359,1.1281190971437078,0.959350588514552,0.03306002885455231,1.0,5.590183978548562,0.08957859720486809,5.39132314780531,-33.709684066353965,9.838133384874705
143,787619,0.08586812520696474,0.009015955006945187,0.46472707882389724,0.5257270004054703,1.9406061153607546,132.32210228133044,1.0005355706296288,0.9107352459334809,0.049150034635675986,0.9999999999999999,5.4121023104182475,0.09557391273049973,6.72618317113496,20.58247322243554,11.362250846342079
144,2666920,0.05847768810587589,0.009870024618156947,0.2996903951346344,0.33281222637200336,0.4806999853872651,56.721038848837075,1.0648648484297591,0.8950698509098248,0.04169563289520363,1.0,5.124867361241001,0.14186997070178609,6.770903746501932,7.357679111286574,3.316915218843564
145,2456014,0.039922382690469216,0.0021812127347181076,0.4286638152506522,0.1919768045567376,1.2105935876132468,111.10942576796513,1.1945587103323272,1.1054101068738593,0.04345774358902159,1.0,10.737430643211292,0.0505588867685585,5.196565114394995,33.52010318221414,4.435753016026985
146,2633012,0.08258503591648136,0.013782273278713397,0.43867469389117814,0.4462298807149804,0.3509256410135464,55.79755936659849,1.2169678967722237,0.8271165985907294,0.031463886680496315,1.0,5.311793946966517,0.1134245616391083,7.950046555634326,3.514636996064681,4.608043444342537
147,1379831,0.031108349581288497,0.007251001866644791,0.870810560862848,0.7971613957385697,0.36487829779116243,32.998295044522855,1.0121564469723103,1.1041646057251433,0.049996050456213435,1.0,27.99282419619702,0.2542770838430845,23.49000516555889,12.951047138179709,1.0265224978315168
148,2446438,0.05916525451137539,0.003040826230638227,0.7105576004353921,0.6230202008445858,1.757012802822684,116.17906554384133,1.218536681157675,0.9585283420704898,0.03898537498407471,1.0,12.009710873444767,0.04042883412713503,13.386561568571224,28.465128440585847,6.873763981795135
149,1588593,0.04210759658465818,0.014834540243329308,0.38983346844566813,0.2932405192839463,0.03350802394993302,12.35511633117838,1.0267810173082577,1.0964620891811898,0.04490313938024855,1.0,9.2580318057788,0.37620921304559324,6.5215035819077665,0.8725332463611365,0.5202442542297813
150,2596724,0.050450952668162186,0.013561924587050966,0.7760149699032158,0.857698023118511,0.44808511733293255,46.37760277177778,0.9147837497751924,0.9799368175571521,0.048706059238609566,1.0,15.381572177782314,0.28795961712656837,15.870309771961503,8.703405597949281,2.3397942423017883
151,2146261,0.0659780619044294,0.00794069734118874,0.25576148147471167,0.1107834559202025,1.1395155595891238,100.69045691464439,1.13851449555769,0.997332087693831,0.028718169682593393,1.0,3.8764624799859617,0.1054290557348706,1.916788200530406,17.225050254595736,6.643361199499688
152,925464,0.07198456114907792,0.01958474510367958,0.9985243303646829,0.8875335046750801,0.5002737850760997,50.45792791662406,1.1469466023019632,1.02349353425475,0.04336481263143035,1.0,13.871367893689985,0.24278422589129214,13.816673381001301,7.113011126401751,3.63219179756999
153,126212,0.07832439818307807,0.027097905408074885,0.591394340002489,0.6729839781598991,-0.4632778803299531,14.245625522983794,0.9269629643622269,0.9690717368980057,0.05264617315236001,1.0,7.55057624088147,0.36168641802183055,8.218907898088096,-5.731924030981822,1.1157800458292024
154,2271656,0.05978138726152843,0.0904393257163218,0.11814558303721329,0.002881086555741763,-0.23140526734400813,41.06914275504331,1.0199372010762884,1.2000711768154952,0.04313250707744283,1.0,1.9762937671612786,1.7800200714018566,0.040959697864866085,-4.645305240039826,2.4551703275382386
155,657672,0.07549308726242149,0.005903467150299269,0.18205148000184906,0.2082811297209063,0.4564718952035629,119.15099909567543,1.0794310624693007,0.9420333317101998,0.03940433087258544,1.0,2.411498676283035,0.06824507620113825,3.16134126683887,5.6960412650222905,8.99507677213453
156,2112247,0.07967469846003072,0.010603507189385297,0.03679820402772205,0.029726382899567305,0.022639760009866006,38.17495801058402,0.9201624960962373,0.8680934200510462,0.04402596284896817,1.0,0.4618555794871578,0.1255541414658246,0.3954756085640689,0.2466708638496918,3.041578268217616
157,1223454,0.0781034850730003,0.007071313228210585,0.5380257281878431,0.2979357355961083,1.9441196045827236,65.38908531868603,1.2493699438866468,0.5571207148694068,0.035542726343880796,1.0,6.888626386965592,0.04037271116566638,8.554486228483754,13.867618108006514,5.107115449125137
158,2372169,0.09087197150966098,0.007199771072478545,0.2683772185637632,0.22773009525126992,0.7105412393765831,101.87851578271695,1.094563547483836,0.9201381986203536,0.03283006392022523,1.0,2.953355298726306,0.06660407742264884,2.9811127203735444,7.194695186908483,9.2579015836536
159,2210304,0.047456664845365315,0.011168281197098506,0.4161729231649369,0.3860358618779028,0.1365601732676569,36.322926892461986,1.211609501911925,0.9695256996161239,0.038147287580445846,1.0,8.769535839086277,0.18831537591382028,10.165617929167498,2.7898841597578974,1.723764967738275
160,1388055,0.05840402361959729,0.01937762618595834,0.42235620111568317,0.4123657466957234,0.05820767087630463,21.900897363232104,1.0708172301667813,1.0052628597985782,0.05390128157265682,1.0,7.23162848961596,0.311474209715197,7.520998958014236,1.0018831933300947,1.2791005268925837
161,2597381,0.04352345116786316,0.010130763086151462,0.7834001751529897,0.9505167699192516,0.7093625003244841,61.352061383635494,0.7720825337679629,0.9466503296689899,0.04914883368546282,1.0,17.999495769109338,0.2853939068238578,17.81191425017998,15.428883205907793,2.670253447678402
162,57591,0.04196334791280998,0.001466891516621438,0.06162984855251402,0.07291559698490285,-0.16762329134504372,41.15502534642634,0.902282058183392,0.9119320860062657,0.04706374665572616,1.0,1.4686589992906771,0.035330358329158186,1.7192147606240467,-3.6427278885643557,1.7270026469726016
163,1750650,0.09731574052762587,0.012574371240133109,0.13251244360627362,0.19720126921978548,-1.1497123377693785,42.954731933466356,1.249962122141381,0.6658644105372242,0.030495900611182764,1.0,1.3616753352316746,0.06883227705415976,3.8039750836143282,-7.866687587491124,4.180171547270937
164,22863,0.05921258607789792,0.016048811516792993,0.4343954789429302,0.46214906080643825,0.20361695868631235,35.6623825569169,1.096101874799164,0.9154291505025415,0.05187662330324348,1.0,7.336201772566652,0.2263615529255899,9.345321109036668,3.1479270179637995,2.1116618968943675
165,422878,0.06390161776116127,0.00587574898126797,0.19287223209676302,0.2260444895437007,-0.024366096630487055,51.22168925229529,1.2090635087584314,0.7703495320617877,0.02700194679905068,1.0,3.018268376516576,0.0585854931803847,5.551922075877791,-0.2937392165504214,3.2731488076811557
166,901563,0.08846145691095053,0.07368431140873449,0.0885055270468198,0.010503861509662704,-0.16976516344104908,24.56897585418674,1.0948858032888236,1.1453566559026866,0.036010961800572366,1.0,1.0004981846038736,0.8713504523958961,0.11350708746128621,-2.198038181570389,2.173407398871324
167,931468,0.07147948911250646,0.04551543422364707,0.11735241716363681,0.06640267687839901,0.091619563011196,37.49146312751668,1.140297575829239,0.4861926879774394,0.054364528325622496,1.0,1.6417635131516932,0.27149852376453193,2.178782736782923,0.6231824284812629,2.679870630435266
168,701408,0.08309894903427101,0.10037771431997677,0.3671934125700661,0.3306523434752192,-7.327587396534168,94.26791671837671,0.7882733004443107,1.0378036754751572,0.0498809809393356,1.0,4.418749175980928,1.5903040267425146,3.0223008010234547,-91.51255486218447,7.833564806947289
169,1093872,0.09361977074924505,0.005546292137256104,0.15749548953536258,0.21657121173946697,-0.1057292652369557,36.04755343687537,1.171217387444217,0.5585014807865127,0.0383921310048521,1.0,1.6822887759168395,0.028250229851610697,4.851168228868723,-0.630742317832325,3.374763688831432
170,1278511,0.09979299386680773,0.035409748821817966,0.8419264222616327,0.999480995199153,0.4326486867843826,44.10479303895675,0.7500389663603306,0.9330278956361955,0.04638462727928194,1.0,8.436728768608143,0.44140128785155186,8.051256944388125,4.045106556468011,4.401349341233435
171,2638097,0.0708189728266092,0.013716257176629165,0.406837082360985,0.5085009068851396,0.4977204053405715,47.94836321211187,0.9878925503506063,0.8869736473901093,0.05253537489163692,1.0,5.744747009492375,0.1738949629741559,7.99725790813573,6.233709212166606,3.3956538313989393
172,1536789,0.07878178797681251,0.001003389497757745,0.7660275285499873,0.7197565542329782,1.1431241928256974,44.4956235662927,1.2499014938224402,0.889913293119042,0.02490987265084154,1.0,9.723408775330775,0.009068085891208374,12.831809051172716,12.912646958215456,3.5054447816957337
173,29294,0.07504040165804493,0.04432437946075174,0.06542997125132638,0.022184054657090668,0.057545096755995395,64.11939015940973,1.0176972259140322,0.9876926520880716,0.04838769976822894,1.0,0.8719299178259631,0.5732588213498191,0.304608869244907,0.7574169110740682,4.811544791631
174,1134217,0.06696288960998209,0.010922085936460213,0.22128373323726724,0.22925211204328771,0.1909974540562498,81.96004066657696,1.184042671081722,0.882922320126773,0.03998351053440792,1.0,3.304572645029355,0.12162603385950671,4.591176801191363,2.5183488385261144,5.488281155585636
175,2159117,0.04267261169607728,0.0010200441457666742,0.6640505443036351,0.4220291299981553,-4.819924475816585,25.202009173472447,1.1217773838031557,0.9990723746364434,0.047562183449962665,1.0,15.561516342921156,0.021289232962724357,11.104600379309582,-112.84646522033837,1.0754355514205673
176,1428275,0.04084981892763295,0.001009374052915346,0.4360469780026033,0.5349996299465067,0.612370614756732,60.21754629915636,1.001481874870329,0.9906752183714755,0.05724602180854524,1.0,10.674391942228128,0.024442757906158647,13.239608413890327,14.850993429692377,2.459875862586891
177,1049177,0.058566898436733794,0.0010200190888352,0.24318816752428302,0.2902990682669821,0.35922562832796157,48.084241640473394,1.115699014646786,0.9623929251518937,0.045727089023995054,1.0,4.1523142596834655,0.015023165308416709,5.746296674083981,5.9029283172563725,2.816144896564971
178,14046,0.08179228365356622,0.007520480035677901,0.19263153605405675,0.30029697693195423,0.16457736437036186,59.07230659363027,0.9089004672790115,0.8177122165301005,0.04537636335095421,1.0,2.355130917605304,0.08272130709484568,4.080886037475211,1.6453498471808823,4.831658856976638
179,1020772,0.08958342384433593,0.07356684484587644,0.12940430834370492,0.05853916765725431,0.13244643689130475,87.03010878416465,1.0251123521406034,0.9850578787071294,0.04979794612179077,1.0,1.4445117499478866,0.7891230981415577,0.6800308321317711,1.4563788764445107,7.796455122430486
180,579778,0.08350439089079237,0.007499373681793542,0.18063374540121913,0.17354508472635932,0.27233641582973256,110.60015661949856,1.1948207345699824,0.934880276583665,0.04240153965610564,1.0,2.1631646369045816,0.07026983417714597,2.656132638372269,3.0489647435148,9.235598710937465
181,900839,0.047859588852765256,0.011372137260992343,0.2447232608210415,0.22513626747329651,0.6774768935168463,98.16311253942487,0.7563063360682842,1.0788019126130863,0.051342628615563664,1.0,5.113359029763203,0.3389355307745752,3.2978623856193408,15.270991372816981,4.6980462066446
182,2596743,0.06712496396405632,0.00745061946063863,0.7928473080419616,0.8790398538825365,0.8969835900777534,28.607302438915546,0.800971310794064,0.9975678518927136,0.04246827370808899,0.9999999999999999,11.811511861168533,0.13824002414602402,10.514751563347275,13.330390666816925,1.9202641453210665
183,1112544,0.04080893568306354,0.04416821971394386,0.17342102307054552,0.08283935156285993,-0.7345473428179539,96.02845482374974,0.926897981674428,1.039006923200921,0.058825694610745834,1.0,4.249584562003621,1.2132243860521028,1.8109018712886467,-18.701780917149385,3.9188190366463758
184,843790,0.0319070593716706,0.008404110018654487,0.32278102610787895,0.08197350686634836,2.2369176595889617,135.06266453813572,1.0256986269380912,0.42961267610478326,0.05070166969907796,1.0,10.116288760676811,0.11032203434825581,6.133797319303574,30.118983099248418,4.309452456314325
185,1717520,0.079566769324178,0.07336644042330459,0.052210577853923135,0.024442938226316102,-0.5281490696916336,62.50580256009283,0.9518317056179941,0.8306674362297348,0.053544464701545356,1.0,0.6561857204633025,0.8046976674994295,0.3520097291595557,-5.513812328868251,4.973384773721521
186,2045254,0.09718888423544225,0.024085373348110894,0.0702490251027798,0.038291904566226664,0.055612474556892,32.455698286641166,1.0183090948536226,0.9447199325570192,0.04665757206494971,0.9999999999999999,0.7228092559700547,0.2299112604544974,0.4246849938786613,0.5405784172338162,3.15433310356081
187,810296,0.10847873480216375,0.03675936015203862,0.07993106249781584,0.0296185300300858,0.2132375825975119,50.083663914824484,1.2153050430322079,0.9957915143123641,0.04419899540787621,1.0,0.7368362347107824,0.2776556101359409,0.333223612492436,1.9574359497309404,5.433012495736943
188,2596346,0.07158834459832508,0.02518035594682766,0.8262382831042723,0.9857400580425963,0.677103432528281,27.04506431428272,0.7645150513447193,0.8181208298623548,0.06261600387275028,1.0,11.541519611051369,0.3764011617841229,12.86733699874611,7.738025306086582,1.9361113838147357
189,1194133,0.10367577686912033,0.10403296544969093,0.17017891478762515,0.0169922519271834,-3.7342054900067545,36.94035076744845,1.2498170719364516,1.2337397880326508,0.03295091794248136,1.0,1.641452998249128,0.9905372179641988,0.16603380535474263,-44.436974854089506,3.8298195636330234
190,275688,0.06386594569468274,0.0022942109323482174,0.3462914681387659,0.4163095928695737,0.48158557315783446,52.93235141463874,1.0437114722096479,0.8792156155339046,0.026612492738769655,1.0,5.422161441000895,0.03026069743930147,7.738060753986851,6.629786054690269,3.380574680939181
191,433536,0.0425027730611251,0.008133975444902575,0.8939326882002696,0.9005131010967526,0.4227903055262572,72.34121497246724,1.0534030678198123,1.004690197533026,0.06395950434799737,1.0,21.032337982151564,0.18252534458226233,22.214430460311632,9.994013213287017,3.07470224294084
192,804897,0.07629495848912693,0.06376575076253821,0.2548258882223053,0.12626882857835575,-0.8444980821574022,40.77691238354554,1.1327382272145723,1.1904124078003042,0.04859439336959159,1.0,3.3400095270858747,0.8783336553069961,1.574825442817427,-13.176506223632082,3.111072837617373
193,2465045,0.06940439523144604,0.02220689383008362,0.06221210951623751,0.03428682934035565,0.1669874195054577,71.40340783042792,1.0174814446734557,1.0077452981515114,0.04880233424303837,1.0,0.8963713221443097,0.3169021054309789,0.49878808313639844,2.4246416425920185,4.955710337935148
194,1359873,0.02743153442293389,0.003449313303923396,0.11434442375319798,0.13705861319151502,0.0794978141124636,72.6753846530798,1.0,0.8009259259259259,0.063358325946934,1.0,4.168356825770612,0.10071053296398091,6.238265868444076,2.321119168743246,1.9935973158109197
195,885304,0.05655549121505621,0.0010090140620459542,0.9388438577627907,0.7280991755141752,-1.2445420204954305,22.327498146634483,1.1352956314679523,1.0063699624702285,0.032191701220101274,1.0,16.60040143923021,0.0158150707452131,14.523358622269837,-22.145854974471092,1.2627426252861702
196,2163357,0.09199341113813914,0.14343612006095052,0.26904037478207843,0.10023616399726043,-2.7218313884728653,26.20077972994546,1.0845164661384235,1.0698525601210327,0.0626634250881749,1.0,2.924561351226362,1.5381177577612377,1.1045361519856258,-31.653987423108223,2.4102991018366944
197,1329873,0.06865514262756872,0.032244617038994616,0.9948713692865043,0.9308167379689087,-3.176746279768121,132.46881080936555,1.0809136597720173,1.007378723496142,0.05531375687640499,1.0,14.490849937976972,0.43770944543896484,14.54753268410892,-46.612482178412684,9.094665099821409
198,1401958,0.05173650546540143,0.010315331722946741,0.12493136548684702,0.13655750214434176,0.07844575592959258,95.35552455792285,1.1001530503156565,0.7804275532100403,0.054632956384954814,1.0,2.4147623493897235,0.14143783316695677,3.7208227901401036,1.1833274939836318,4.933361617447195
199,1177,0.0434772172325425,0.008870677777308877,0.9587656927565954,0.8217893386362685,-0.35807494822453156,29.67793070165828,1.1232987524005686,1.0032014572943602,0.05354062250279804,1.0,22.052140265291946,0.18221660159969696,21.164396331195064,-8.262288452320197,1.2903138401283394
200,1882022,0.05760250159185659,0.0015179888059630997,0.42713339503121667,0.39958354629242726,0.9055331979648007,112.30018269890422,1.2471057136462764,0.864450140233569,0.03862876463115335,1.0,7.41518828570462,0.01826686017708554,10.007591560172315,13.589484455263467,6.468771452679416
201,2358986,0.07245385177656666,0.006899172435908374,0.996171560388043,0.7929977629807001,1.885508534492799,67.49343131771914,1.176666316109212,1.0092442709026164,0.039094707649011275,1.0,13.749049028615332,0.08167299710052497,12.760494727452548,26.264147999241395,4.890159068585905
202,128381,0.042841645774788495,0.013485481044665404,0.801227039305207,0.8146372432436955,0.7247886171386431,67.1452452789642,0.9966277394322735,0.8413793152005103,0.058339152171428856,1.0,18.70206022236228,0.2657413622575706,22.52367514521144,14.234330622100082,2.8766128137026734
